Order_ID,ASIN,Product_Name,Category,Sub_Category,Order_Date,Ship_Date,Delivery_Date,Delivery_Type,Customer_ID,Customer_Name,Customer_Tier,Age_Group,City,State,Region,Quantity,Unit_Price_INR,Discount_%,Discount_Amount_INR,Sale_Price_INR,Profit_INR,Profit_Margin_%,Payment_Method,Returned,Return_Reason,Customer_Rating,Year,Month,Quarter,Financial_Year,Is_Weekend_Order,Is_Festive_Season
AMZ-ORD-100073,ASIN-60087996,Prestige Induction Cooktop,Home & Kitchen,Kitchen Appliances,2022-04-26,2022-04-26,2022-04-26,Amazon Fresh (Same Day),AMZ-CUST-5678,Ishaan Iyer,Regular,35-44,Noida,Uttar Pradesh,North,1,15187.56,5,759.38,14428.18,2394.33,16.59,EMI,Yes,Not as Described,5,2022,April,Q2,FY2022-23,No,No
AMZ-ORD-100074,ASIN-42266703,Pepperfry Study Table,Home & Kitchen,Furniture,2021-06-20,2021-06-27,2021-06-27,Standard (5-7 Days),AMZ-CUST-5107,Riya Joshi,Regular,35-44,Bengaluru,Karnataka,South,4,59002.97,20,47202.38,188809.5,39147.57,20.73,Credit Card,No,N/A,3,2021,June,Q2,FY2021-22,Yes,No
AMZ-ORD-100075,ASIN-78996273,Story@Home Wall Clock,Home & Kitchen,Home Decor,2021-03-13,2021-03-15,2021-03-15,Amazon Prime (2-Day),AMZ-CUST-5680,Ananya Bansal,Regular,55+,Jaipur,Rajasthan,North,5,42152.97,20,42152.97,168611.88,48414.59,28.71,Cash on Delivery,No,N/A,5,2021,March,Q1,FY2020-21,Yes,No
AMZ-ORD-100076,ASIN-67154867,Paperboat Aam Panna,Grocery & Gourmet,Beverages,2023-06-10,2023-06-17,2023-06-18,Standard (5-7 Days),AMZ-CUST-5537,Varun Mehta,Business Prime,35-44,Surat,Gujarat,West,2,2433.18,5,243.32,4623.04,435.43,9.42,Credit Card,No,N/A,1,2023,June,Q2,FY2023-24,Yes,No
AMZ-ORD-100077,ASIN-40493271,Bata Sneakers,Fashion,Footwear,2023-12-08,2023-12-08,2023-12-09,Amazon Fresh (Same Day),AMZ-CUST-5777,Mohit Patel,Business Prime,35-44,Surat,Gujarat,West,1,11888.19,40,4755.28,7132.91,3809.6,53.41,Net Banking,Yes,Not as Described,4,2023,December,Q4,FY2023-24,No,Yes
AMZ-ORD-100078,ASIN-78823543,Cosco Basketball,Sports & Outdoors,Sports Gear,2022-04-19,2022-04-21,2022-04-22,Amazon Prime (2-Day),AMZ-CUST-5008,Deepika Malhotra,Prime,35-44,Hyderabad,Telangana,South,5,20703.45,30,31055.17,72462.08,18020.45,24.87,UPI,No,N/A,3,2022,April,Q2,FY2022-23,No,No
AMZ-ORD-100079,ASIN-17158549,Maggi Noodles 12 Pack,Grocery & Gourmet,Staples,2021-06-12,2021-06-18,2021-06-19,Scheduled Delivery,AMZ-CUST-5433,Mohit Chopra,Prime,18-24,Delhi,Delhi,North,5,3833.46,70,13417.11,5750.19,443.84,7.72,Debit Card,No,N/A,2,2021,June,Q2,FY2021-22,Yes,No
AMZ-ORD-100080,ASIN-96458131,OnePlus Nord Buds 2,Electronics,Audio,2021-10-07,2021-10-08,2021-10-08,Amazon Prime (1-Day),AMZ-CUST-5297,Simran Verma,Business Prime,55+,Noida,Uttar Pradesh,North,5,68461.32,40,136922.64,205383.96,20287.61,9.88,Debit Card,Yes,Changed Mind,1,2021,October,Q4,FY2021-22,No,Yes
AMZ-ORD-100081,ASIN-51526601,Sleepwell Mattress,Home & Kitchen,Furniture,2021-07-29,2021-07-29,2021-07-29,Amazon Fresh (Same Day),AMZ-CUST-5289,Manish Joshi,Prime,25-34,Nagpur,Maharashtra,West,2,65493.21,5,6549.32,124437.1,23353.23,18.77,EMI,No,N/A,4,2021,July,Q3,FY2021-22,No,No
AMZ-ORD-100082,ASIN-67260430,Champak Magazine,Books & Media,Children,2023-10-18,2023-10-18,2023-10-18,Amazon Fresh (Same Day),AMZ-CUST-5381,Aditi Patel,Prime,55+,Delhi,Delhi,North,2,1056.72,0,0.0,2113.44,457.83,21.66,Debit Card,No,N/A,3,2023,October,Q4,FY2023-24,No,Yes
AMZ-ORD-100083,ASIN-54804039,Xiaomi 13 Pro,Electronics,Smartphones,2022-05-28,2022-05-29,2022-05-29,Amazon Prime (1-Day),AMZ-CUST-5391,Tanya Chopra,Regular,25-34,Indore,Madhya Pradesh,Central,4,58333.89,15,35000.33,198335.23,30496.4,15.38,Net Banking,No,N/A,2,2022,May,Q2,FY2022-23,Yes,No
AMZ-ORD-100084,ASIN-75793368,Diary of a Wimpy Kid,Books & Media,Children,2022-03-03,2022-03-07,2022-03-08,Scheduled Delivery,AMZ-CUST-5485,Kavya Bansal,Regular,55+,Pune,Maharashtra,West,2,2814.02,70,3939.63,1688.41,560.65,33.21,Debit Card,No,N/A,4,2022,March,Q1,FY2021-22,No,No
AMZ-ORD-100085,ASIN-45656078,India Gate Basmati Rice 5kg,Grocery & Gourmet,Staples,2023-01-09,2023-01-13,2023-01-14,Standard (5-7 Days),AMZ-CUST-5054,Nisha Tiwari,Prime,35-44,Delhi,Delhi,North,4,1217.03,25,1217.03,3651.09,188.06,5.15,Credit Card,No,N/A,1,2023,January,Q1,FY2022-23,No,No
AMZ-ORD-100086,ASIN-94930577,Cosco Skipping Rope,Sports & Outdoors,Fitness Equipment,2023-09-01,2023-09-07,2023-09-07,Scheduled Delivery,AMZ-CUST-5705,Aditya Joshi,Prime,45-54,Kochi,Kerala,South,2,38584.69,10,7716.94,69452.44,19098.02,27.5,Cash on Delivery,Yes,Better Price Found,3,2023,September,Q3,FY2023-24,No,No
AMZ-ORD-100087,ASIN-28807076,Zero to One - Peter Thiel,Books & Media,Fiction,2021-08-08,2021-08-09,2021-08-10,Amazon Prime (1-Day),AMZ-CUST-5129,Priya Singh,Regular,55+,Noida,Uttar Pradesh,North,3,2945.86,40,3535.03,5302.55,1767.33,33.33,UPI,No,N/A,3,2021,August,Q3,FY2021-22,Yes,No
AMZ-ORD-100088,ASIN-52621669,Minute Maid Pulpy,Grocery & Gourmet,Beverages,2021-03-22,2021-03-28,2021-03-29,Scheduled Delivery,AMZ-CUST-5497,Aarav Chopra,Prime,25-34,Delhi,Delhi,North,4,1507.84,15,904.7,5126.66,546.86,10.67,EMI,No,N/A,4,2021,March,Q1,FY2020-21,No,No
AMZ-ORD-100089,ASIN-10098773,Facto Power Barbell,Sports & Outdoors,Fitness Equipment,2021-11-25,2021-11-26,2021-11-27,Amazon Prime (1-Day),AMZ-CUST-5071,Shruti Gupta,Regular,25-34,Mumbai,Maharashtra,West,3,14923.5,50,22385.25,22385.25,5412.26,24.18,Net Banking,No,N/A,1,2021,November,Q4,FY2021-22,No,Yes
AMZ-ORD-100090,ASIN-94930577,Cosco Skipping Rope,Sports & Outdoors,Fitness Equipment,2023-01-16,2023-01-16,2023-01-16,Amazon Fresh (Same Day),AMZ-CUST-5795,Nikhil Sharma,Regular,45-54,Chennai,Tamil Nadu,South,5,36104.98,30,54157.47,126367.43,24953.44,19.75,Amazon Pay,No,N/A,4,2023,January,Q1,FY2022-23,No,No
AMZ-ORD-100091,ASIN-56371827,Nikon Z30,Electronics,Cameras,2022-10-22,2022-10-24,2022-10-24,Amazon Prime (2-Day),AMZ-CUST-5114,Varun Joshi,Business Prime,25-34,Gurgaon,Haryana,North,2,7521.81,10,1504.36,13539.26,2265.79,16.73,Credit Card,No,N/A,2,2022,October,Q4,FY2022-23,Yes,Yes
AMZ-ORD-100092,ASIN-89924942,Enid Blyton Collection,Books & Media,Children,2023-03-07,2023-03-11,2023-03-11,Scheduled Delivery,AMZ-CUST-5674,Vivek Tiwari,Business Prime,18-24,Kochi,Kerala,South,3,2132.81,0,0.0,6398.43,1545.79,24.16,Cash on Delivery,No,N/A,3,2023,March,Q1,FY2022-23,No,No
AMZ-ORD-100093,ASIN-67260430,Champak Magazine,Books & Media,Children,2023-10-04,2023-10-05,2023-10-06,Amazon Prime (1-Day),AMZ-CUST-5082,Neha Malhotra,Regular,35-44,Mumbai,Maharashtra,West,4,1145.69,25,1145.69,3437.07,1198.03,34.86,EMI,No,N/A,2,2023,October,Q4,FY2023-24,No,Yes
AMZ-ORD-100094,ASIN-60469482,Van Heusen Trousers,Fashion,Men's Clothing,2022-09-15,2022-09-20,2022-09-20,Scheduled Delivery,AMZ-CUST-5080,Amit Bansal,Regular,25-34,Indore,Madhya Pradesh,Central,5,18210.75,30,27316.12,63737.63,19557.13,30.68,Amazon Pay,No,N/A,5,2022,September,Q3,FY2022-23,No,No
AMZ-ORD-100095,ASIN-12150072,Coca Cola 2L Pack,Grocery & Gourmet,Beverages,2021-08-05,2021-08-07,2021-08-08,Amazon Prime (2-Day),AMZ-CUST-5785,Vikram Mishra,Regular,25-34,Hyderabad,Telangana,South,4,3526.62,5,705.32,13401.16,893.6,6.67,Net Banking,No,N/A,3,2021,August,Q3,FY2021-22,No,No
AMZ-ORD-100096,ASIN-74901363,Casa Copenhagen Cushions,Home & Kitchen,Home Decor,2023-06-27,2023-07-02,2023-07-03,Scheduled Delivery,AMZ-CUST-5361,Aditi Kumar,Business Prime,55+,Hyderabad,Telangana,South,4,37227.43,25,37227.43,111682.29,33739.59,30.21,UPI,No,N/A,4,2023,June,Q2,FY2023-24,No,No
AMZ-ORD-100097,ASIN-16569989,Atomic Habits - James Clear,Books & Media,Fiction,2023-07-16,2023-07-20,2023-07-21,Standard (5-7 Days),AMZ-CUST-5459,Suresh Patel,Prime,18-24,Bhopal,Madhya Pradesh,Central,5,2949.57,0,0.0,14747.85,4120.58,27.94,EMI,No,N/A,3,2023,July,Q3,FY2023-24,Yes,No
AMZ-ORD-100098,ASIN-52621669,Minute Maid Pulpy,Grocery & Gourmet,Beverages,2022-10-07,2022-10-08,2022-10-09,Amazon Prime (1-Day),AMZ-CUST-5023,Manish Kumar,Regular,55+,Hyderabad,Telangana,South,5,2579.79,60,7739.37,5159.58,337.81,6.55,UPI,No,N/A,3,2022,October,Q4,FY2022-23,No,Yes
AMZ-ORD-100099,ASIN-21613159,Fabindia Saree,Fashion,Women's Clothing,2023-01-22,2023-01-24,2023-01-24,Amazon Prime (2-Day),AMZ-CUST-5597,Shruti Tiwari,Prime,55+,Lucknow,Uttar Pradesh,North,1,20332.53,60,12199.52,8133.01,3008.72,36.99,Debit Card,No,N/A,5,2023,January,Q1,FY2022-23,Yes,No
AMZ-ORD-100100,ASIN-21988394,Parle G Biscuits Pack,Grocery & Gourmet,Staples,2023-09-27,2023-09-28,2023-09-29,Amazon Prime (1-Day),AMZ-CUST-5707,Gaurav Patel,Regular,25-34,Jaipur,Rajasthan,North,1,3228.16,60,1936.9,1291.26,113.83,8.82,Amazon Pay,No,N/A,4,2023,September,Q3,FY2023-24,No,No
AMZ-ORD-100101,ASIN-91787188,Arrow Oxford Shirt,Fashion,Men's Clothing,2021-09-04,2021-09-09,2021-09-10,Scheduled Delivery,AMZ-CUST-5789,Vishal Sharma,Regular,25-34,Kolkata,West Bengal,East,5,1635.96,0,0.0,8179.8,2828.53,34.58,Debit Card,No,N/A,3,2021,September,Q3,FY2021-22,Yes,No
AMZ-ORD-100102,ASIN-12150072,Coca Cola 2L Pack,Grocery & Gourmet,Beverages,2021-04-14,2021-04-14,2021-04-15,Amazon Fresh (Same Day),AMZ-CUST-5690,Aditi Gupta,Prime,18-24,Delhi,Delhi,North,5,3775.56,50,9438.9,9438.9,556.97,5.9,Debit Card,No,N/A,3,2021,April,Q2,FY2021-22,No,No
AMZ-ORD-100103,ASIN-67260430,Champak Magazine,Books & Media,Children,2022-11-20,2022-11-20,2022-11-20,Amazon Fresh (Same Day),AMZ-CUST-5085,Rahul Verma,Prime,55+,Noida,Uttar Pradesh,North,3,1688.64,5,253.3,4812.62,1201.38,24.96,Net Banking,No,N/A,5,2022,November,Q4,FY2022-23,Yes,Yes
AMZ-ORD-100104,ASIN-89924942,Enid Blyton Collection,Books & Media,Children,2022-02-10,2022-02-11,2022-02-12,Amazon Prime (1-Day),AMZ-CUST-5500,Aarav Tiwari,Regular,18-24,Mumbai,Maharashtra,West,5,667.69,50,1669.22,1669.23,353.14,21.16,Cash on Delivery,No,N/A,4,2022,February,Q1,FY2021-22,No,No
AMZ-ORD-100105,ASIN-69213068,Frooti Mango 24 Pack,Grocery & Gourmet,Beverages,2021-07-03,2021-07-04,2021-07-05,Amazon Prime (1-Day),AMZ-CUST-5116,Vishal Kumar,Business Prime,25-34,Surat,Gujarat,West,2,1857.07,25,928.53,2785.61,235.25,8.45,Net Banking,No,N/A,4,2021,July,Q3,FY2021-22,Yes,No
AMZ-ORD-100106,ASIN-68917055,Fossil Gen 6 Watch,Fashion,Accessories,2023-06-25,2023-06-27,2023-06-27,Amazon Prime (2-Day),AMZ-CUST-5639,Priya Chopra,Regular,35-44,Surat,Gujarat,West,2,23127.07,15,6938.12,39316.02,17912.68,45.56,Debit Card,No,N/A,1,2023,June,Q2,FY2023-24,Yes,No
AMZ-ORD-100107,ASIN-63369613,LG OLED 65 inch,Electronics,Televisions,2021-10-30,2021-11-04,2021-11-04,Scheduled Delivery,AMZ-CUST-5295,Harsh Verma,Prime,35-44,Patna,Bihar,East,4,46461.59,0,0.0,185846.36,21035.52,11.32,Net Banking,No,N/A,4,2021,October,Q4,FY2021-22,Yes,Yes
AMZ-ORD-100108,ASIN-28469664,Aashirvaad Atta 10kg,Grocery & Gourmet,Staples,2023-09-17,2023-09-18,2023-09-19,Amazon Prime (1-Day),AMZ-CUST-5638,Amit Tiwari,Regular,25-34,Kolkata,West Bengal,East,5,1913.2,0,0.0,9566.0,722.67,7.55,UPI,No,N/A,5,2023,September,Q3,FY2023-24,Yes,No
AMZ-ORD-100109,ASIN-45656078,India Gate Basmati Rice 5kg,Grocery & Gourmet,Staples,2021-04-19,2021-04-23,2021-04-23,Standard (5-7 Days),AMZ-CUST-5477,Vikram Kumar,Business Prime,25-34,Lucknow,Uttar Pradesh,North,3,1972.79,70,4142.86,1775.51,240.06,13.52,Debit Card,No,N/A,4,2021,April,Q2,FY2021-22,No,No
AMZ-ORD-100110,ASIN-63095714,Nestle Everyday Milk Powder,Grocery & Gourmet,Staples,2023-02-19,2023-02-21,2023-02-22,Amazon Prime (2-Day),AMZ-CUST-5521,Deepika Nair,Prime,45-54,Bengaluru,Karnataka,South,5,2448.08,50,6120.2,6120.2,359.88,5.88,Credit Card,No,N/A,1,2023,February,Q1,FY2022-23,Yes,No
AMZ-ORD-100111,ASIN-78996273,Story@Home Wall Clock,Home & Kitchen,Home Decor,2022-05-22,2022-05-28,2022-05-29,Standard (5-7 Days),AMZ-CUST-5543,Kiran Reddy,Regular,35-44,Kochi,Kerala,South,2,35526.3,0,0.0,71052.6,16817.79,23.67,UPI,No,N/A,5,2022,May,Q2,FY2022-23,Yes,No
AMZ-ORD-100112,ASIN-80562458,Dyson V12 Vacuum,Home & Kitchen,Cleaning,2021-05-07,2021-05-07,2021-05-07,Amazon Fresh (Same Day),AMZ-CUST-5641,Mohit Joshi,Prime,45-54,Delhi,Delhi,North,3,84982.48,15,38242.12,216705.32,40724.79,18.79,Net Banking,No,N/A,4,2021,May,Q2,FY2021-22,No,No
AMZ-ORD-100113,ASIN-98250844,Mango Blazer,Fashion,Women's Clothing,2022-04-11,2022-04-13,2022-04-13,Amazon Prime (2-Day),AMZ-CUST-5428,Diya Joshi,Regular,18-24,Delhi,Delhi,North,5,24271.27,25,30339.09,91017.26,35018.96,38.48,Net Banking,No,N/A,5,2022,April,Q2,FY2022-23,No,No
AMZ-ORD-100114,ASIN-88638296,Wakefit Mattress,Home & Kitchen,Furniture,2022-02-19,2022-02-21,2022-02-22,Amazon Prime (2-Day),AMZ-CUST-5142,Harsh Sharma,Prime,35-44,Kochi,Kerala,South,2,89611.58,70,125456.21,53766.95,20606.59,38.33,Debit Card,Yes,Changed Mind,2,2022,February,Q1,FY2021-22,Yes,No
AMZ-ORD-100115,ASIN-63095714,Nestle Everyday Milk Powder,Grocery & Gourmet,Staples,2022-10-13,2022-10-18,2022-10-18,Standard (5-7 Days),AMZ-CUST-5150,Aarav Tiwari,Prime,35-44,Lucknow,Uttar Pradesh,North,4,4405.65,30,5286.78,12335.82,991.0,8.03,Credit Card,No,N/A,3,2022,October,Q4,FY2022-23,No,Yes
AMZ-ORD-100116,ASIN-19178851,Healthgenie Massager,Sports & Outdoors,Fitness Equipment,2022-07-01,2022-07-01,2022-07-01,Amazon Fresh (Same Day),AMZ-CUST-5621,Aditi Rao,Prime,18-24,Bengaluru,Karnataka,South,1,11761.69,25,2940.42,8821.27,1498.46,16.99,Amazon Pay,No,N/A,5,2022,July,Q3,FY2022-23,No,No
AMZ-ORD-100117,ASIN-56814617,NTA JEE Main 45 Years,Books & Media,Academic,2023-02-05,2023-02-06,2023-02-07,Amazon Prime (1-Day),AMZ-CUST-5189,Rohit Rao,Business Prime,25-34,Lucknow,Uttar Pradesh,North,2,497.79,15,149.34,846.24,133.75,15.81,Cash on Delivery,No,N/A,3,2023,February,Q1,FY2022-23,Yes,No
AMZ-ORD-100118,ASIN-18318704,Levi's 511 Jeans,Fashion,Men's Clothing,2022-02-20,2022-02-27,2022-02-27,Standard (5-7 Days),AMZ-CUST-5776,Shruti Chopra,Business Prime,25-34,Pune,Maharashtra,West,4,23198.45,60,55676.28,37117.52,14735.02,39.7,Net Banking,No,N/A,1,2022,February,Q1,FY2021-22,Yes,No
AMZ-ORD-100119,ASIN-75204711,Vim Dishwash Gel,Home & Kitchen,Cleaning,2023-02-19,2023-02-20,2023-02-20,Amazon Prime (1-Day),AMZ-CUST-5738,Vishal Verma,Regular,35-44,Chandigarh,Punjab,North,5,84533.69,60,253601.07,169067.38,48021.87,28.4,Debit Card,No,N/A,1,2023,February,Q1,FY2022-23,Yes,No
AMZ-ORD-100120,ASIN-67260430,Champak Magazine,Books & Media,Children,2023-11-29,2023-12-01,2023-12-02,Amazon Prime (2-Day),AMZ-CUST-5551,Vishal Agarwal,Prime,35-44,Nagpur,Maharashtra,West,5,1716.33,70,6007.15,2574.5,1005.72,39.06,EMI,No,N/A,4,2023,November,Q4,FY2023-24,No,Yes
AMZ-ORD-100121,ASIN-18241119,Wildcraft Backpack,Fashion,Accessories,2022-08-09,2022-08-09,2022-08-10,Amazon Fresh (Same Day),AMZ-CUST-5473,Manish Mishra,Regular,45-54,Lucknow,Uttar Pradesh,North,1,15443.42,50,7721.71,7721.71,4023.8,52.11,Credit Card,No,N/A,5,2022,August,Q3,FY2022-23,No,No
AMZ-ORD-100122,ASIN-62469319,Vector X Pull Up Bar,Sports & Outdoors,Fitness Equipment,2022-01-04,2022-01-09,2022-01-10,Scheduled Delivery,AMZ-CUST-5798,Gaurav Bansal,Regular,55+,Hyderabad,Telangana,South,4,20794.25,0,0.0,83177.0,16196.2,19.47,Cash on Delivery,No,N/A,4,2022,January,Q1,FY2021-22,No,No
AMZ-ORD-100123,ASIN-45656078,India Gate Basmati Rice 5kg,Grocery & Gourmet,Staples,2021-12-02,2021-12-09,2021-12-09,Scheduled Delivery,AMZ-CUST-5736,Vikram Bansal,Business Prime,18-24,Jaipur,Rajasthan,North,4,614.12,70,1719.54,736.94,63.59,8.63,Credit Card,No,N/A,4,2021,December,Q4,FY2021-22,No,Yes
AMZ-ORD-100124,ASIN-67888547,Boldfit Resistance Bands,Sports & Outdoors,Fitness Equipment,2021-12-16,2021-12-23,2021-12-24,Standard (5-7 Days),AMZ-CUST-5344,Sanjay Reddy,Regular,55+,Delhi,Delhi,North,2,43466.16,0,0.0,86932.32,22158.65,25.49,Debit Card,No,N/A,2,2021,December,Q4,FY2021-22,No,Yes
AMZ-ORD-100125,ASIN-92157829,Yonex Badminton Racket,Sports & Outdoors,Sports Gear,2022-02-20,2022-02-27,2022-02-27,Scheduled Delivery,AMZ-CUST-5004,Ishaan Shah,Prime,55+,Ahmedabad,Gujarat,West,4,23039.4,50,46078.8,46078.8,16213.45,35.19,Amazon Pay,No,N/A,5,2022,February,Q1,FY2021-22,Yes,No
AMZ-ORD-100126,ASIN-28754187,Instax Mini 12,Electronics,Cameras,2023-04-20,2023-04-25,2023-04-25,Scheduled Delivery,AMZ-CUST-5453,Manish Kumar,Regular,55+,Gurgaon,Haryana,North,5,1978.38,20,1978.38,7913.52,1123.53,14.2,Cash on Delivery,No,N/A,1,2023,April,Q2,FY2023-24,No,No
AMZ-ORD-100127,ASIN-16176840,Wrangler Cargo Pants,Fashion,Men's Clothing,2022-12-16,2022-12-17,2022-12-17,Amazon Prime (1-Day),AMZ-CUST-5038,Simran Joshi,Regular,18-24,Noida,Uttar Pradesh,North,3,20997.96,25,15748.47,47245.41,24856.54,52.61,Debit Card,No,N/A,3,2022,December,Q4,FY2022-23,No,Yes
AMZ-ORD-100128,ASIN-98600048,Horlicks 1kg,Grocery & Gourmet,Staples,2022-08-06,2022-08-12,2022-08-13,Standard (5-7 Days),AMZ-CUST-5626,Sanjay Malhotra,Prime,35-44,Gurgaon,Haryana,North,3,3758.21,0,0.0,11274.63,668.73,5.93,EMI,No,N/A,2,2022,August,Q3,FY2022-23,Yes,No
AMZ-ORD-100129,ASIN-38140941,Vu Premium 55,Electronics,Televisions,2023-05-26,2023-05-31,2023-05-31,Scheduled Delivery,AMZ-CUST-5564,Neha Agarwal,Prime,35-44,Surat,Gujarat,West,3,21046.32,25,15784.74,47354.22,6284.15,13.27,Net Banking,No,N/A,2,2023,May,Q2,FY2023-24,No,No
AMZ-ORD-100130,ASIN-89924942,Enid Blyton Collection,Books & Media,Children,2023-12-20,2023-12-26,2023-12-27,Standard (5-7 Days),AMZ-CUST-5090,Ishaan Reddy,Regular,35-44,Lucknow,Uttar Pradesh,North,3,2807.29,30,2526.56,5895.31,1781.63,30.22,Net Banking,No,N/A,5,2023,December,Q4,FY2023-24,No,Yes
AMZ-ORD-100131,ASIN-12150072,Coca Cola 2L Pack,Grocery & Gourmet,Beverages,2023-10-14,2023-10-16,2023-10-16,Amazon Prime (2-Day),AMZ-CUST-5533,Kabir Shah,Regular,45-54,Ahmedabad,Gujarat,West,5,4048.5,15,3036.38,17206.12,2079.51,12.09,Cash on Delivery,No,N/A,5,2023,October,Q4,FY2023-24,Yes,Yes
AMZ-ORD-100132,ASIN-36261601,Calvin Klein Wallet,Fashion,Accessories,2021-08-30,2021-09-01,2021-09-01,Amazon Prime (2-Day),AMZ-CUST-5756,Aarav Joshi,Regular,55+,Chandigarh,Punjab,North,3,1422.66,50,2133.99,2133.99,1049.52,49.18,UPI,No,N/A,4,2021,August,Q3,FY2021-22,No,No
AMZ-ORD-100133,ASIN-99636343,Asian Paints Wall Sticker,Home & Kitchen,Home Decor,2021-05-19,2021-05-23,2021-05-23,Scheduled Delivery,AMZ-CUST-5316,Riya Agarwal,Regular,55+,Chandigarh,Punjab,North,3,10421.54,25,7816.16,23448.46,5838.96,24.9,Cash on Delivery,No,N/A,4,2021,May,Q2,FY2021-22,No,No
AMZ-ORD-100134,ASIN-18656592,HP Pavilion 15,Electronics,Laptops,2023-09-09,2023-09-09,2023-09-10,Amazon Fresh (Same Day),AMZ-CUST-5486,Vishal Joshi,Regular,35-44,Pune,Maharashtra,West,4,24151.56,50,48303.12,48303.12,8191.86,16.96,EMI,No,N/A,1,2023,September,Q3,FY2023-24,Yes,No
AMZ-ORD-100135,ASIN-48743679,Adidas Football Boots,Sports & Outdoors,Sports Gear,2023-12-04,2023-12-08,2023-12-08,Standard (5-7 Days),AMZ-CUST-5307,Deepika Reddy,Regular,35-44,Chandigarh,Punjab,North,2,26886.1,60,32263.32,21508.88,6912.38,32.14,UPI,No,N/A,1,2023,December,Q4,FY2023-24,No,Yes
AMZ-ORD-100136,ASIN-19178851,Healthgenie Massager,Sports & Outdoors,Fitness Equipment,2023-02-08,2023-02-14,2023-02-14,Standard (5-7 Days),AMZ-CUST-5642,Sneha Reddy,Regular,35-44,Bengaluru,Karnataka,South,2,30362.32,60,36434.78,24289.86,4353.01,17.92,Amazon Pay,No,N/A,2,2023,February,Q1,FY2022-23,No,No
AMZ-ORD-100137,ASIN-44908228,Arihant General Knowledge,Books & Media,Academic,2022-05-02,2022-05-03,2022-05-03,Amazon Prime (1-Day),AMZ-CUST-5381,Aditi Patel,Prime,55+,Delhi,Delhi,North,2,1621.79,5,162.18,3081.4,750.49,24.36,Net Banking,No,N/A,5,2022,May,Q2,FY2022-23,No,No
AMZ-ORD-100138,ASIN-65419557,Nivia Yoga Mat,Sports & Outdoors,Fitness Equipment,2021-02-21,2021-02-26,2021-02-26,Standard (5-7 Days),AMZ-CUST-5495,Kiran Tiwari,Business Prime,25-34,Kolkata,West Bengal,East,4,17136.77,50,34273.54,34273.54,7800.3,22.76,Cash on Delivery,No,N/A,5,2021,February,Q1,FY2020-21,Yes,No
AMZ-ORD-100139,ASIN-98600048,Horlicks 1kg,Grocery & Gourmet,Staples,2021-09-29,2021-09-30,2021-09-30,Amazon Prime (1-Day),AMZ-CUST-5211,Vikram Bansal,Prime,25-34,Pune,Maharashtra,West,5,1967.56,5,491.89,9345.91,471.14,5.04,Credit Card,No,N/A,1,2021,September,Q3,FY2021-22,No,No
AMZ-ORD-100140,ASIN-58851418,Red Bull Energy 24 Pack,Grocery & Gourmet,Beverages,2023-12-03,2023-12-08,2023-12-08,Standard (5-7 Days),AMZ-CUST-5785,Vikram Mishra,Regular,25-34,Hyderabad,Telangana,South,3,2907.92,70,6106.63,2617.13,364.34,13.92,UPI,No,N/A,5,2023,December,Q4,FY2023-24,Yes,Yes
AMZ-ORD-100141,ASIN-90069600,Sony Bravia 50 inch,Electronics,Televisions,2023-06-23,2023-06-27,2023-06-27,Scheduled Delivery,AMZ-CUST-5688,Aisha Sharma,Regular,55+,Coimbatore,Tamil Nadu,South,1,24465.91,0,0.0,24465.91,4301.84,17.58,UPI,No,N/A,5,2023,June,Q2,FY2023-24,No,No
AMZ-ORD-100142,ASIN-37796026,Real Fruit Power,Grocery & Gourmet,Beverages,2022-07-10,2022-07-17,2022-07-17,Standard (5-7 Days),AMZ-CUST-5145,Shruti Kapoor,Business Prime,35-44,Gurgaon,Haryana,North,1,1260.88,20,252.18,1008.7,112.29,11.13,Cash on Delivery,No,N/A,5,2022,July,Q3,FY2022-23,Yes,No
AMZ-ORD-100143,ASIN-23048490,The Alchemist - Paulo Coelho,Books & Media,Fiction,2021-04-14,2021-04-14,2021-04-15,Amazon Fresh (Same Day),AMZ-CUST-5109,Vikram Gupta,Regular,18-24,Ahmedabad,Gujarat,West,2,1335.75,60,1602.9,1068.6,398.39,37.28,Cash on Delivery,No,N/A,3,2021,April,Q2,FY2021-22,No,No
AMZ-ORD-100144,ASIN-17272705,Famous Five Boxset,Books & Media,Children,2023-12-29,2023-12-29,2023-12-30,Amazon Fresh (Same Day),AMZ-CUST-5081,Suresh Reddy,Regular,25-34,Patna,Bihar,East,4,368.46,5,73.69,1400.15,369.49,26.39,Debit Card,No,N/A,3,2023,December,Q4,FY2023-24,No,Yes
AMZ-ORD-100145,ASIN-28807076,Zero to One - Peter Thiel,Books & Media,Fiction,2022-06-13,2022-06-14,2022-06-15,Amazon Prime (1-Day),AMZ-CUST-5373,Sneha Mishra,Regular,25-34,Patna,Bihar,East,3,2386.46,40,2863.75,4295.63,1167.88,27.19,Amazon Pay,No,N/A,5,2022,June,Q2,FY2022-23,No,No
AMZ-ORD-100146,ASIN-42760884,HomeTown Dining Set,Home & Kitchen,Furniture,2021-12-16,2021-12-17,2021-12-18,Amazon Prime (1-Day),AMZ-CUST-5290,Neha Kumar,Prime,18-24,Jaipur,Rajasthan,North,1,9442.31,25,2360.58,7081.73,2046.89,28.9,Net Banking,No,N/A,4,2021,December,Q4,FY2021-22,No,Yes
